rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
430,1360.01,1360,330468175,330468175,1,FP,21h00m39.89s,315.166199,,,+47d47m09.57s,47.785991,,,2.27,0.051,-0.051,0,1,0.104,0.053,-0.053,0,1,2458739.28,0.0077,-0.0077,0,1,0.70902,0.00036,-0.00036,0,1,2.49,0.287,-0.287,0,1,570,1.19453,-1.19453,0,1,5.18865,0.325913,-0.325913,0,1,65312,,,,,4453,,,,,10.0146,0.021,-0.021,0,1,533.615,8.445,-8.445,0,1,8999,297.4,-297.4,0,1,4.05,0.07,-0.07,0,1,2.36,0.07,-0.07,0,1,2019/10/30 21:47,2022/2/13 12:02
431,1361.01,1361,277447970,277447970,1,PC,21h23m19.08s,320.829517,,,+52d48m52.92s,52.8147,,,1.433,0.048,-0.048,0,1,-8.256,0.045,-0.045,0,1,2459834.553,0.000983,-0.000983,0,1,2.2374051,0.0000294,-0.0000294,0,1,3.4371271,0.0312496,-0.0312496,0,1,4846.682935,79.90452,-79.90452,0,1,12.119751,0.5023214,-0.5023214,0,1,4061.597936,,,,,2036.075987,,,,,10.2202,0.006,-0.006,0,1,339.994,3.1195,-3.1195,0,1,7050,166.7,-166.7,0,1,4.19,0.09,-0.09,0,1,1.6635,0.0661658,-0.0661658,0,1,2019/10/30 21:47,2023/5/19 16:02
432,1362.01,1362,395142888,395142888,1,PC,22h21m12.2s,335.300845,,,+59d33m38.93s,59.560814,,,-1.229,0.065,-0.065,0,1,-1.765,0.063,-0.063,0,1,2459878.417,0.002031,-0.002031,0,1,1.917366,0.0000061,-0.0000061,0,1,1.436,0.845,-0.845,0,1,647,109.874,-109.874,0,1,19.7712,,,0,1,5127.51,,,,,2357,,,,,9.7736,0.032,-0.032,0,1,975.533,39.1355,-39.1355,0,1,8129,122,-122,0,1,,,,0,1,7.39,,,0,1,2019/10/30 21:47,2023/5/1 10:10
433,1363.01,1363,230017325,230017325,1,FP,19h25m52.59s,291.469121,,,+61d46m33.84s,61.776068,,,-6.849,0.06,-0.06,0,1,-8.871,0.046,-0.046,0,1,2460339.051,0.00186,-0.00186,0,1,9.6926355,0.0000273,-0.0000273,0,1,2.736,0.337,-0.337,0,1,1348,53.2653,-53.2653,0,1,13.5493,0.729368,-0.729368,0,1,147.673,,,,,971,,,,,10.3843,0.007,-0.007,0,1,615.12,10.067,-10.067,0,1,6012,128.6,-128.6,0,1,3.39,0.08,-0.08,0,1,3.51,0.17,-0.17,0,1,2019/10/30 21:47,2024/3/4 10:08
434,1364.01,1364,26880783,26880783.01,1,PC,19h33m46.46s,293.44357,,,+53d27m52.3s,53.464527,,,-3.099,0.07,-0.07,0,1,-7.254,0.072,-0.072,0,1,2460352.498,0.000609,-0.000609,0,1,1.7753634,0.0000016,-0.0000016,0,1,2.038,0.281,-0.281,0,1,913,17.297,-17.297,0,1,9.75528,0.328807,-0.328807,0,1,14394.6,,,,,3051,,,,,9.2118,0.007,-0.007,0,1,595.288,12.256,-12.256,0,1,9598,143.1,-143.1,0,1,3.81,0.06,-0.06,0,1,3.23,0.1,-0.1,0,1,2019/10/30 21:47,2024/4/2 10:08
435,1365.01,1365,367099243,367099243,1,FP,21h10m55s,317.729186,,,+72d36m55.28s,72.615356,,,-25.691,0.047,-0.047,0,1,-13.894,0.045,-0.045,0,1,2460421.899,0.000331,-0.000331,0,1,1.8286961,0.0000006,-0.0000006,0,1,3.37,0.263,-0.263,0,1,7283,4371.13,-4371.13,0,1,21.4433,2.03926,-2.03926,0,1,18194.7,,,,,3235,,,,,10.4849,0.006,-0.006,0,1,244.318,1.586,-1.586,0,1,6046.3,179.4,-179.4,0,1,4.43,0.11,-0.11,0,1,1.23,0.05,-0.05,0,1,2019/10/30 21:47,2024/7/26 10:08
436,1366.01,1366,120602501,120602501,1,FP,22h30m44.84s,337.686813,,,+40d00m13.55s,40.003763,,,64.486,0.036,-0.036,0,1,-47.157,0.047,-0.047,0,1,2459830.773,0.000393,-0.000393,0,1,14.8626982,0.0000079,-0.0000079,0,1,3.3250502,0.0421866,-0.0421866,0,1,8264.219392,70.83259,-70.83259,0,1,26.5090911,7.460604,-7.460604,0,1,202.6095767,,,,,962.2429589,,,,,8.48216,0.006,-0.006,0,1,118.59,0.437,-0.437,0,1,5705,185.1,-185.1,0,1,3.97,0.07,-0.07,0,1,1.73364,0.0842312,-0.0842312,0,1,2019/10/30 21:47,2023/8/18 16:02
437,1367.01,1367,129539786,129539786,1,FP,22h55m48.87s,343.953614,,,+39d38m42.42s,39.645117,,,-55.543,0.038,-0.038,0,1,-28.177,0.038,-0.038,0,1,2459850.248,0.001907,-0.001907,0,1,2.0881134,0.000007,-0.000007,0,1,2.307,0.54,-0.54,0,1,730,89.0682,-89.0682,0,1,5.41738,0.375371,-0.375371,0,1,8383.12,,,,,2665,,,,,9.24102,0.006,-0.006,0,1,195.858,1.1855,-1.1855,0,1,6255.8,330.7,-330.7,0,1,4.11,0.09,-0.09,0,1,1.7,0.08,-0.08,0,1,2019/10/30 21:47,2022/11/7 16:02
438,1368.01,1368,136971594,136971594,1,FP,21h11m51.87s,317.966114,,,+43d35m34.26s,43.592849,,,-96.263,0.046,-0.046,0,1,-2.55,0.051,-0.051,0,1,2458711.814,0.00474,-0.00474,0,1,1.25562,0.00024,-0.00024,0,1,2.304,0.293,-0.293,0,1,290,0.738273,-0.738273,0,1,2.95064,0.21712,-0.21712,0,1,2790.4,,,,,2024,,,,,9.1384,0.006,-0.006,0,1,158.181,0.7595,-0.7595,0,1,5717,132.4,-132.4,0,1,3.97,0.07,-0.07,0,1,1.72,0.08,-0.08,0,1,2019/10/30 21:47,2021/10/29 12:59
439,1369.01,1369,155005217,155005217,1,FP,23h00m58.52s,345.243825,,,+42d32m57.54s,42.549318,,,-1.704,0.095,-0.095,0,1,0.007,0.099,-0.099,0,1,2459867.207,0.001571,-0.001571,0,1,7.6047417,0.0003056,-0.0003056,0,1,5.23,0.542,-0.542,0,1,1200,65.5037,-65.5037,0,1,6.14418,0.369492,-0.369492,0,1,2393.29,,,,,1948,,,,,10.4216,0.01,-0.01,0,1,516.299,21.2785,-21.2785,0,1,9139,167.7,-167.7,0,1,4.29,0.08,-0.08,0,1,1.8,0.09,-0.09,0,1,2019/10/30 21:47,2023/5/24 12:02
440,137.01,137,176957796,176957796,1,FA,06h45m11.4s,101.297491,,,-66d14m17.97s,-66.238326,,,18.528,0.048,-0.048,0,1,-67.531,0.041,-0.041,0,1,2459199.44,0.757872,-0.757872,0,1,4.8173797,0.0057592,-0.0057592,0,1,1.323,1.857,-1.857,0,1,1800,83.0109,-83.0109,0,1,1.71137,0.714717,-0.714717,0,1,33.919,,,,,672,,,,,10.702,0.006,-0.006,0,1,88.8838,0.19925,-0.19925,0,1,4651,175,-175,0,1,4.56937,0.2,-0.2,0,1,0.69,0.07,-0.07,0,1,2018/9/5 18:34,2021/12/8 10:10
441,1370.01,1370,155114483,155114483,1,FP,23h02m59.63s,345.748458,,,+44d33m53.45s,44.564848,,,12.325,0.044,-0.044,0,1,-9.1,0.045,-0.045,0,1,2459877.368,0.000516,-0.000516,0,1,5.2651271,0.0000046,-0.0000046,0,1,2.463,0.261,-0.261,0,1,3450,166.451,-166.451,0,1,11.2446,0.411863,-0.411863,0,1,2619.14,,,,,1993,,,,,9.25068,0.006,-0.006,0,1,275.493,2.3225,-2.3225,0,1,8728,161.6,-161.6,0,1,4.32,0.07,-0.07,0,1,1.7,0.05,-0.05,0,1,2019/10/30 21:47,2022/12/5 16:02
442,1371.01,1371,162130054,162130054,1,APC,22h04m28.25s,331.117705,,,+31d01m07.56s,31.018767,,,4.53,0.057,-0.057,0,1,-1.516,0.07,-0.07,0,1,2459848.525,0.002681,-0.002681,0,1,5.0095595,0.0000185,-0.0000185,0,1,3.353,0.595,-0.595,0,1,8700,9179.31,-9179.31,0,1,36.2553,4.94011,-4.94011,0,1,2088.59,,,,,1883,,,,,9.948,0.008,-0.008,0,1,302.295,3.712,-3.712,0,1,6527,154.1,-154.1,0,1,4.11,0.09,-0.09,0,1,1.75,0.07,-0.07,0,1,2019/10/30 21:47,2022/12/5 16:02
443,1372.01,1372,164150539,164150539,1,FP,22h23m00.86s,335.753569,,,+30d34m21.81s,30.572726,,,7.989,0.07,-0.07,0,1,3.749,0.085,-0.085,0,1,2459850.544,0.001592,-0.001592,0,1,6.1600888,0.0000135,-0.0000135,0,1,1.67,0.585,-0.585,0,1,1120,192.971,-192.971,0,1,8.22262,0.523202,-0.523202,0,1,143.457,,,,,964,,,,,10.3126,0.006,-0.006,0,1,244.043,3.7655,-3.7655,0,1,5772,123.2,-123.2,0,1,4.07,0.08,-0.08,0,1,1.55,0.07,-0.07,0,1,2019/10/30 21:47,2022/11/7 16:02
444,1373.01,1373,176899385,176899385,1,KP,23h39m05.78s,354.774092,,,+42d27m57.55s,42.465987,,,-20.075,0.074,-0.074,0,1,3.123,0.049,-0.049,0,1,2459880.675,0.000304,-0.000304,0,1,3.8529962,0.0000017,-0.0000017,0,1,3.36,0.234,-0.234,0,1,9140,148.591,-148.591,0,1,15.6058,0.861961,-0.861961,0,1,1669.87,,,,,1780,,,,,9.995771,0.006,-0.006,0,1,275.358,3.5905,-3.5905,0,1,6893.4,147.5,-147.5,0,1,4.22,0.1,-0.1,0,1,1.57,0.09,-0.09,0,1,2019/10/30 21:47,2022/12/15 10:10
445,1374.01,1374,190430205,190430205,1,FP,21h39m41.4s,324.922517,,,+46d13m12.77s,46.220215,,,-2.152,0.059,-0.059,0,1,-1.765,0.051,-0.051,0,1,2458712.069,0.0107,-0.0107,0,1,1.06884,0.00034,-0.00034,0,1,2.512,0.474,-0.474,0,1,470,1.70665,-1.70665,0,1,10.3628,0.812198,-0.812198,0,1,32361.2,,,,,3736,,,,,9.8261,0.011,-0.011,0,1,1013.56,29.319,-29.319,0,1,9222,179,-179,0,1,3.42,0.07,-0.07,0,1,4.94,0.19,-0.19,0,1,2019/10/30 21:47,2021/10/29 12:59
446,1375.01,1375,190442486,190442486,1,FP,21h39m44.53s,324.935562,,,+41d57m02.86s,41.950794,,,16.048,0.041,-0.041,0,1,1.949,0.042,-0.042,0,1,2459850.131,0.003199,-0.003199,0,1,5.4561177,0.0000247,-0.0000247,0,1,3.1,0.633,-0.633,0,1,1360,90.3633,-90.3633,0,1,5.78741,0.295284,-0.295284,0,1,796.96,,,,,1480,,,,,10.4568,0.016,-0.016,0,1,365.168,3.815,-3.815,0,1,7465,170.4,-170.4,0,1,4.31,0.08,-0.08,0,1,1.51,0.05,-0.05,0,1,2019/10/30 21:47,2022/11/7 16:02
447,1376.01,1376,190743990,190743990,1,FP,21h43m08.91s,325.787112,,,+45d38m48.5s,45.646806,,,-7.587,0.049,-0.049,0,1,-20.957,0.054,-0.054,0,1,2459826.439,0.002329,-0.002329,0,1,1.7370044,0.000261,-0.000261,0,1,1.434021,0.4392003,-0.4392003,0,1,739.589189,68.47884,-68.47884,0,1,4.1517239,2.7242944,-2.7242944,0,1,2883.888236,,,,,1869.021753,,,,,10.2566,0.006,-0.006,0,1,240.012,1.8065,-1.8065,0,1,6026,128.9,-128.9,0,1,4.16,0.08,-0.08,0,1,1.4505,0.0640654,-0.0640654,0,1,2019/10/30 21:47,2023/5/24 12:02
448,1377.01,1377,240613164,240613164,1,FP,21h45m13.25s,326.305217,,,+45d48m45.17s,45.812547,,,-4.045,0.057,-0.057,0,1,-4.784,0.057,-0.057,0,1,2458712.053,0.00122,-0.00122,0,1,1.99143,0.00008,-0.00008,0,1,4.136,0.071,-0.071,0,1,16745.8,646.568,-646.568,0,1,,,,0,1,108701,,,,,5058,,,,,10.1441,0.009,-0.009,0,1,4984.88,921.355,-921.355,0,1,9458.2,455.4,-455.4,0,1,,,,0,1,,,,0,1,2019/10/30 21:47,2021/10/29 12:59
449,1378.01,1378,249812036,249812036,1,APC,22h39m08.53s,339.785541,,,+49d25m35.62s,49.426562,,,5.235,0.047,-0.047,0,1,-3.878,0.047,-0.047,0,1,2459850.624,0.000523,-0.000523,0,1,5.7785318,0.0000051,-0.0000051,0,1,2.348,0.575,-0.575,0,1,4990,8665.45,-8665.45,0,1,42.6903,10.5937,-10.5937,0,1,2264.51,,,,,1921,,,,,9.624,0.013,-0.013,0,1,547.399,9.159,-9.159,0,1,8224,161.9,-161.9,0,1,3.81,0.07,-0.07,0,1,2.92,0.1,-0.1,0,1,2019/10/30 21:47,2022/12/5 16:02
450,1379.01,1379,252490659,252490659,1,APC,22h57m26.35s,344.35978,,,+53d08m27.01s,53.140835,,,-1.37,0.051,-0.051,0,1,-12.577,0.051,-0.051,0,1,2459871.439,0.002351,-0.002351,0,1,1132.024469,,,0,1,4.119,0.273,-0.273,0,1,18121.2,1779.6,-1779.6,0,1,30.6957,9.6565,-9.6565,0,1,449.947,,,,,1283,,,,,10.3842,0.006,-0.006,0,1,366.242,4.5155,-4.5155,0,1,5984,82.8,-82.8,0,1,3.98,0.08,-0.08,0,1,2.07,0.06,-0.06,0,1,2019/10/30 21:47,2023/1/30 16:02
451,138.01,138,277683130,277683130,1,APC,21h55m42.24s,328.926018,,,-61d40m23.73s,-61.673257,,,-23.8,2,-2,0,1,2.8,1.9,-1.9,0,1,2460175.142,0.00043,-0.00043,0,1,6.1982658,0.0000022,-0.0000022,0,1,1.912,0.236,-0.236,0,1,3896,223.284,-223.284,0,1,7.84585,,,0,1,234.343,,,,,,,,,,9.5739,0.006,-0.006,0,1,128.488,,,0,1,5722,189,-189,0,1,4.35582,2.00367,-2.00367,0,1,1.11,,,0,1,2018/9/5 18:51,2023/11/16 16:02
452,1380.01,1380,274170255,274170255,1,FP,21h05m47.12s,316.446344,,,+46d50m42.54s,46.845151,,,19.689,0.046,-0.046,0,1,2.774,0.047,-0.047,0,1,2458712.05,0.0055,-0.0055,0,1,1.41072,0.00028,-0.00028,0,1,2.623,0.4,-0.4,0,1,500,1.05689,-1.05689,0,1,8.4993,,,0,1,2001.09,,,,,1863,,,,,9.32845,0.006,-0.006,0,1,305.674,2.7495,-2.7495,0,1,5197,122,-122,0,1,,,,0,1,3.84,,,0,1,2019/10/30 21:47,2021/10/29 12:59
453,1381.01,1381,275722992,275722992,1,PC,21h15m08.39s,318.784961,,,+44d53m58.84s,44.899679,,,-4.862,0.066,-0.066,0,1,-8.024,0.053,-0.053,0,1,2459843.683,0.002609,-0.002609,0,1,6.5602603,0.0000274,-0.0000274,0,1,3.452,0.921,-0.921,0,1,1780,235.136,-235.136,0,1,12.927,0.845744,-0.845744,0,1,7503.18,,,,,2592,,,,,10.379,0.019,-0.019,0,1,737.108,18.431,-18.431,0,1,9976,352,-352,0,1,4.01,0.06,-0.06,0,1,2.62,0.08,-0.08,0,1,2019/10/30 21:47,2022/11/9 16:02
454,1382.01,1382,276360911,276360911,1,FA,21h56m12.83s,329.05345,,,+55d44m27.52s,55.740977,,,12.362,0.053,-0.053,0,1,3.363,0.056,-0.056,0,1,2458738.896,0.00188,-0.00188,0,1,0.44482,0.00005,-0.00005,0,1,1.058,0.174,-0.174,0,1,1610,7.30347,-7.30347,0,1,10.8884,0.742264,-0.742264,0,1,14152.2,,,,,3038,,,,,9.62426,0.006,-0.006,0,1,285.666,2.732,-2.732,0,1,7184,558.2,-558.2,0,1,4.1,0.12,-0.12,0,1,1.88,0.08,-0.08,0,1,2019/10/30 21:47,2021/10/29 12:59
455,1383.01,1383,313506357,313506357,1,FP,23h11m01.81s,347.757547,,,+45d56m01.28s,45.93369,,,45.999,0.044,-0.044,0,1,0.128,0.039,-0.039,0,1,2459880.029,0.003204,-0.003204,0,1,1.532703,0.0000146,-0.0000146,0,1,2.698,0.543,-0.543,0,1,1250,2114.67,-2114.67,0,1,10.8699,2.32743,-2.32743,0,1,26916.4,,,,,3568,,,,,9.5621,0.006,-0.006,0,1,178.003,0.896,-0.896,0,1,6023.1,122.1,-122.1,0,1,4.24,0.09,-0.09,0,1,1.39,0.06,-0.06,0,1,2019/10/30 21:47,2022/12/12 16:02
456,1384.01,1384,328167090,328167090,1,FP,22h06m39.23s,331.663464,,,+55d41m10.52s,55.686255,,,-2.097,0.061,-0.061,0,1,-9.395,0.048,-0.048,0,1,2459880.757,0.002129,-0.002129,0,1,0.7131492,0.0000037,-0.0000037,0,1,2.428,0.601,-0.601,0,1,450,55.9689,-55.9689,0,1,4.89712,,,0,1,18159.7,,,,,3234,,,,,10.0009,0.006,-0.006,0,1,235.218,1.7195,-1.7195,0,1,5128.9,90.1,-90.1,0,1,3.88,,,0,1,1.93,,,0,1,2019/10/30 21:47,2022/12/12 16:02
457,1385.01,1385,329864959,329864959,1,FP,22h12m58.81s,333.245043,,,+53d59m04.27s,53.98452,,,4.7,1.2,-1.2,0,1,-5.3,1.3,-1.3,0,1,2458739.967,0.00077,-0.00077,0,1,4.52318,0.00024,-0.00024,0,1,5.099,0.148,-0.148,0,1,25109.1,4.08384,-4.08384,0,1,,,,0,1,,,,,,,,,,,8.437,0.023,-0.023,0,1,324.346,,,0,1,,,,0,1,,,,0,1,,,,0,1,2019/10/30 21:47,2021/10/29 12:59
458,1386.01,1386,343019899,343019899,1,CP,22h18m00.98s,334.504103,,,+54d19m08.56s,54.319045,,,55.052,0.05,-0.05,0,1,10.638,0.044,-0.044,0,1,2458752.311,0.00193,-0.00193,0,1,,,,0,1,5.694,0.842,-0.842,0,1,3750,1.99008,-1.99008,0,1,6.551,0.370296,-0.370296,0,1,,,,,,,,,,,10.0618,0.006,-0.006,0,1,146.858,0.6835,-0.6835,0,1,5769,146.5,-146.5,0,1,4.43,0.08,-0.08,0,1,1.03,0.05,-0.05,0,1,2019/10/30 21:47,2022/9/23 12:03
459,1387.01,1387,343442463,343442463,1,FP,22h46m04.49s,341.518718,,,+55d09m46.57s,55.162935,,,14.058,0.074,-0.074,0,1,-1.994,0.061,-0.061,0,1,2458739.522,0.0029,-0.0029,0,1,0.78381,0.00015,-0.00015,0,1,1.443,0.189,-0.189,0,1,426.099,1.1574,-1.1574,0,1,3.89595,0.236466,-0.236466,0,1,9401.36,,,,,2743,,,,,8.95861,0.006,-0.006,0,1,239.688,2.551,-2.551,0,1,7842,120.2,-120.2,0,1,4.22,0.08,-0.08,0,1,1.72,0.05,-0.05,0,1,2019/10/30 21:47,2021/10/29 12:59
460,1388.01,1388,346338552,346338552,1,KP,22h57m46.89s,344.445363,,,+38d40m29.71s,38.674919,,,32.384,0.041,-0.041,0,1,-41.751,0.044,-0.044,0,1,2459847.337,0.00023,-0.00023,0,1,4.4653014,0.0000015,-0.0000015,0,1,2.494,0.044,-0.044,0,1,14760,248.611,-248.611,0,1,14.5338,0.656282,-0.656282,0,1,243.703,,,,,1100,,,,,9.76031,0.006,-0.006,0,1,158.979,0.971,-0.971,0,1,6051.2,106.5,-106.5,0,1,4.35,0.08,-0.08,0,1,1.18,0.05,-0.05,0,1,2019/10/30 21:47,2022/11/15 17:58
461,1389.01,1389,353038705,353038705,1,PC,22h12m31.67s,333.131944,,,+31d21m52.8s,31.364667,,,1,1.9,-1.9,0,1,-2.6,1.9,-1.9,0,1,2459851.064,0.001793,-0.001793,0,1,3.062624,0.0000081,-0.0000081,0,1,1.767,0.382,-0.382,0,1,580,63.567,-63.567,0,1,,,,0,1,204.269,,,,,1053,,,,,9.957501,0.006,-0.006,0,1,,,,0,1,5086.8,115.6,-115.6,0,1,,,,0,1,,,,0,1,2019/10/30 21:47,2022/11/15 17:58
462,139.01,139,62483237,62483237.01,1,CP,22h25m36.58s,336.402414,,,-34d54m34.97s,-34.909713,,,26.43,0.071,-0.071,0,1,-30.255,0.08,-0.08,0,1,2458334.892,0.001381,-0.001381,0,1,11.0708575,0.0000277,-0.0000277,0,1,2.1937617,0.3106342,-0.3106342,0,1,1149.732803,91.839714,-91.839714,0,1,2.3337648,1.646811,-1.646811,0,1,22.4219066,,,,,554.9934842,,,,,9.3636,0.006,-0.006,0,1,42.4061,0.0763,-0.0763,0,1,4356,173,-173,0,1,4.53491,0.3608,-0.3608,0,1,0.700727,0.0575277,-0.0575277,0,1,2018/9/5 18:51,2024/9/10 10:08
463,1390.01,1390,365389353,365389353,1,FP,21h35m27.51s,323.86462,,,+51d19m24.88s,51.323577,,,7.911,0.068,-0.068,0,1,4.41,0.063,-0.063,0,1,2458716.354,0.00331,-0.00331,0,1,2.63725,0.00033,-0.00033,0,1,2.87,0.225,-0.225,0,1,1270,1.39929,-1.39929,0,1,8.74081,0.485284,-0.485284,0,1,2643.68,,,,,1997,,,,,10.3093,0.02,-0.02,0,1,523.373,12.7995,-12.7995,0,1,7495,195.4,-195.4,0,1,3.88,0.09,-0.09,0,1,2.5,0.1,-0.1,0,1,2019/10/30 21:47,2021/10/29 12:59
464,1391.01,1391,389182138,389182138,1,FP,22h54m32.41s,343.635061,,,+54d09m42.53s,54.161814,,,-94.07,0.049,-0.049,0,1,9.95,0.048,-0.048,0,1,2458740.107,0.005,-0.005,0,1,2.72687,0.0005,-0.0005,0,1,2.467,0.521,-0.521,0,1,980,2.66879,-2.66879,0,1,2.54653,0.202683,-0.202683,0,1,543.502,,,,,1345,,,,,10.4602,0.006,-0.006,0,1,115.746,0.4265,-0.4265,0,1,5256,125.8,-125.8,0,1,4.59,0.08,-0.08,0,1,0.79,0.04,-0.04,0,1,2019/10/30 21:47,2021/10/29 12:59
465,1392.01,1392,416987878,416987878,1,FP,21h31m34.11s,322.892141,,,+50d19m14.57s,50.320713,,,1.791,0.047,-0.047,0,1,-2.781,0.049,-0.049,0,1,2458712.767,0.00452,-0.00452,0,1,2.86876,0.00042,-0.00042,0,1,2.422,0.362,-0.362,0,1,1030,2.17774,-2.17774,0,1,8.48351,0.518841,-0.518841,0,1,2571.69,,,,,1983,,,,,10.399,0.029,-0.029,0,1,594.193,10.8995,-10.8995,0,1,8342,285.2,-285.2,0,1,3.9,0.08,-0.08,0,1,2.65,0.09,-0.09,0,1,2019/10/30 21:47,2021/10/29 12:59
466,1393.01,1393,430528566,430528566,1,FP,22h12m41.1s,333.171245,,,+52d54m03.19s,52.900886,,,2.078,0.05,-0.05,0,1,-17.708,0.049,-0.049,0,1,2460405.443,0.000688,-0.000688,0,1,0.5590256,0.0000017,-0.0000017,0,1,0.688,0.131,-0.131,0,1,660,105.909,-105.909,0,1,4.22851,,,0,1,2015.68,,,,,1866,,,,,10.1993,0.006,-0.006,0,1,248.79,2.1445,-2.1445,0,1,,,,0,1,,,,0,1,1.35,,,0,1,2019/10/30 21:47,2024/5/21 10:08
467,1394.01,1394,431156009,431156009,1,FP,22h41m34.99s,340.395784,,,+51d57m55.03s,51.965285,,,47.604,0.075,-0.075,0,1,15.882,0.071,-0.071,0,1,2460403.663,0.002431,-0.002431,0,1,2.958148,0.000013,-0.000013,0,1,3.769,0.881,-0.881,0,1,980,57.7096,-57.7096,0,1,4.47387,0.273211,-0.273211,0,1,4739.26,,,,,2311,,,,,9.44275,0.006,-0.006,0,1,195.022,1.5465,-1.5465,0,1,6294,142.8,-142.8,0,1,4.13,0.09,-0.09,0,1,1.58,0.07,-0.07,0,1,2019/10/30 21:47,2024/5/16 10:08
468,1395.01,1395,468472950,468472950,1,FP,21h25m07.97s,321.283221,,,+40d53m16.16s,40.887821,,,-3.082,0.107,-0.107,0,1,-6.903,0.09,-0.09,0,1,2458712.358,0.00523,-0.00523,0,1,0.98736,0.00017,-0.00017,0,1,1.464,0.252,-0.252,0,1,370,1.22746,-1.22746,0,1,3.41784,0.282621,-0.282621,0,1,2591.32,,,,,1987,,,,,10.1277,0.006,-0.006,0,1,279.953,6.32,-6.32,0,1,6301.3,135.2,-135.2,0,1,4.07,0.09,-0.09,0,1,1.69,0.1,-0.1,0,1,2019/10/30 21:47,2022/8/19 12:02
469,1396.01,1396,468845640,468845640,1,FP,22h31m20.18s,337.8341,,,+53d47m45.79s,53.796052,,,84.014,0.227,-0.227,0,1,18.619,0.32,-0.32,0,1,2458741.729,0.00222,-0.00222,0,1,3.99307,0.00063,-0.00063,0,1,4.783,0.567,-0.567,0,1,3892.81,3.4588,-3.4588,0,1,6.35126,0.329438,-0.329438,0,1,1282.52,,,,,1667,,,,,10.3217,0.006,-0.006,0,1,102.931,1.5595,-1.5595,0,1,4731.1,101.1,-101.1,0,1,4.35,0.09,-0.09,0,1,0.93,0.04,-0.04,0,1,2019/10/30 21:47,2021/10/29 12:59
470,1397.01,1397,64553698,64553698.01,1,FP,22h33m48.71s,338.452968,,,+57d33m48.74s,57.563539,,,50.046,0.054,-0.054,0,1,6.338,0.053,-0.053,0,1,2458965.051,0.000687,-0.000687,0,1,8.6795072,0.0000422,-0.0000422,0,1,3.628,0.846,-0.846,0,1,10160,17032,-17032,0,1,24.132,5.63409,-5.63409,0,1,578.958,,,,,1366,,,,,10.1799,0.006,-0.006,0,1,194.993,1.2205,-1.2205,0,1,6057,140.2,-140.2,0,1,4.43,0.09,-0.09,0,1,1.14,0.05,-0.05,0,1,2019/10/30 21:47,2022/12/12 16:02
471,1398.01,1398,66445643,66445643.01,1,APC,22h45m32.71s,341.386298,,,+48d09m41.6s,48.161556,,,-2.432,0.071,-0.071,0,1,-6.636,0.066,-0.066,0,1,2459870.23,0.001614,-0.001614,0,1,6.5560894,0.0000198,-0.0000198,0,1,2.676,0.444,-0.444,0,1,770,41.4364,-41.4364,0,1,12.8821,0.642672,-0.642672,0,1,1165.27,,,,,1627,,,,,8.6291,0.008,-0.008,0,1,648.398,19.9495,-19.9495,0,1,8918,182.9,-182.9,0,1,3.51,0.07,-0.07,0,1,4.58,0.18,-0.18,0,1,2019/10/30 21:47,2022/12/13 16:47
472,1399.01,1399,66783360,66783360.01,1,FP,22h47m53.02s,341.970903,,,+49d55m05.06s,49.918072,,,18.039,0.078,-0.078,0,1,0.467,0.07,-0.07,0,1,2459881.306,0.00151,-0.00151,0,1,1.3812787,0.0000035,-0.0000035,0,1,2.4,0.746,-0.746,0,1,1573,549.312,-549.312,0,1,5.91488,1.10109,-1.10109,0,1,24595.6,,,,,3488,,,,,10.2107,0.006,-0.006,0,1,252.396,3.0125,-3.0125,0,1,6483,147.9,-147.9,0,1,4.28,0.08,-0.08,0,1,1.38,0.06,-0.06,0,1,2019/10/30 21:47,2023/5/24 12:02
